,date,review,rating,isEdited,userName,title,developerResponse,review-en
607,2020-04-17 9:08:19,"Online test çözümüne çok önyargılıydım fakat bu uygulama çok iyi. Kullanımı çok kolay , bünyesinde bulunan yayınları gayet iyi fakat 2-3 tane daha yeni yayın eklenebilir. En sevdiğim özelliği test çözerken kaleminin olması , kitaptan farksız hiçbir şeyi yok. Verdiğiniz cevaplara göre zorluk derecesini ayarlaması , doğru ve yanlışların bir bütün olarak görülmesi ve her şeyin düzenli olmasıyla yararlı bir uygulama. 🙃🙃🙃",5,FALSE,Sutopcu6,aşırı iyi,,"I was very prejudiced for the online test solution, but this application is very good. It is very easy to use, the broadcasts in its structure are very good, but 2-3 more new publications can be added. My favorite feature is that it has a pencil when solving the test, it is no different from the book. It is a useful application for adjusting the degree of difficulty according to your answers, the right and wrongs are seen as a whole and everything is regular. 🙃🙃🙃"
608,2020-04-14 13:00:20,Sarıyo,5,FALSE,dnzkdnkz,Güzel uygulama verilen paraya değer,,Wrapping
609,2020-04-13 22:20:44,Tesadüfen karşıma çıktı hemen indirdim deneyip görmek için bu kadar başarılı bir uygulama daha önce hiç görmemiştim çok sevdim. Telefonda geçirdiğim zamanı daha çok burda değerlendirmek istiyorum.Teşekkürler emeğinize sağlık,5,FALSE,ksjsjakakalaJ,Mükemmel,,"Coincidentally came across me, I downloaded it immediately to try and see such a successful application I've never seen before I liked it. I want to evaluate my time on the phone more here. Thank you"
610,2020-04-11 19:57:18,Gelistriciye ve yapimciya cok tesekkur ederimm...,5,FALSE,B'lal ArsLan,Daha iyisi olamazz,,Thank you very much to the gelistrici and the producer ...
611,2020-04-09 11:39:17,sevdim,5,FALSE,Ülübmmövvmm,çok faydalıııı 👌🏻🧡,,I loved
612,2020-04-09 14:42:46,En sevdiğimiz uygulama keşke hep eskisi gibi  kalsaydı her test için 1 Dk reklam izliyoruz,1,FALSE,ufuk2771,Özüne dönmeli,,"Our favorite application, I wish we had always been the same as before, we will watch 1 minute advertisement for each test"
613,2020-04-07 21:15:19,Uygulamada emeği geçen herkese çok teşekkürler fakat sorulara büyültme özelliği gelse çok daha iyi olur. Özellikle geometride çözerken çok zor oluyor.,5,FALSE,부세에에,Zoom,"{'id': 14543676, 'body': ""Merhaba,\n\nÖneri için teşekkür ederiz. \nYKS'de başarılar."", 'modified': '2020-04-08T13:48:04Z'}","Thank you very much to everyone who contributed to the application, but it would be much better if the enlargement has come to the questions. It is especially difficult to solve in geometry."
614,2020-04-03 6:13:47,Son güncellemeyle her test basına bi reklam izlemek zorundayız. Bu açıdan kötü oldu.,5,FALSE,çiçek01,5 yıldız veriyorum ama,,"With the last update, we have to watch an ad to each test press. It was bad in this respect."
615,2020-04-02 15:19:19,Her şey süper ama uygulama dark mod gelirse efsane olur,5,FALSE,senayl37,Karanlık modu gelmeli,"{'id': 14543698, 'body': 'Selam,\n\nGüzel öneri. Çok teşekkür ederiz.', 'modified': '2020-04-08T13:49:16Z'}",Everything is super but the application will be legend if the mode comes
616,2020-03-29 23:27:03,Uygulamayı beğendiğimi daha önce ifade etmiştim ama ben plan yaparken eklenecek konulardan sadece 12. Sınıf konularını ekleyebiliyorum 11. Sınıf konularını bulamıyorum. Yardımcı olur musunuz? Teşekkürler,5,FALSE,arjinozan,Yorumum,"{'id': 14380437, 'body': 'Merhaba,\nDersler ekranında TYT ve AYT olarak filtreleyince tüm 9,10,11 ve 12. sınıf konularını görebilir ve görevlerine ekleyebilirsin.', 'modified': '2020-04-01T07:04:36Z'}","I have already stated that I liked the application, but I can only add 12th grade topics of the topics to be added while planning. Can you help me? Thanks"
617,2020-04-01 15:39:58,"Yeni güncellemeyle her teste bir reklam geliyor sebebi de video çözüm ama sadece 3d Yayınları nın sorularında çözüm var 
ÇOK SAÇMA KALDIRILMALI BU REKLAM İŞİ",3,FALSE,muratkol,Uygulama müthişti fakat reklam geldi,"{'id': 14543712, 'body': 'Merhaba,\n\nReklam formatları üzerinde çalışıyoruz.\nÖneri için teşekkür ederiz.', 'modified': '2020-04-08T13:49:47Z'}","The new update comes to each test because the video solution is the solution, but only 3D publications have a solution in the questions
This ad should be removed ridiculous"
618,2020-04-01 15:33:32,Sorunun cevabını işaretlediğimiz an doğru mu yanlış mı olduğu gösterilse daha iyi olur bence,3,FALSE,tmcibirkız,Öneri,"{'id': 14543721, 'body': 'Teşekkürler öneri için. Önümüzdeki versiyonlarda koymayı düşünüyoruz.', 'modified': '2020-04-08T13:50:18Z'}",I think it would be better if it was shown to be right or wrong as soon as we mark the answer to the question
619,2020-04-01 14:56:07,Hicbi faydasini gormedim. Sacmalik,1,FALSE,Etro Anime,Cok gereksiz,"{'id': 14543734, 'body': 'Merhaba,\n\nYeni gelecek versiyonda Türkiye sıralaması olacak. Belki işinize yarayabilir.', 'modified': '2020-04-08T13:50:54Z'}",I didn't see the benefit of Hiji. Nonsense
620,2020-03-28 16:02:18,Mükemmel 👌,5,FALSE,Ceremony05,👌,,Perfect 👌
621,2020-03-27 18:36:04,Çok başarılı,5,FALSE,calısırım,Çok başarılı,,Very successful
622,2020-03-26 15:41:19,Gördüğüm en muhteşem yks uygulaması şiddetle tavsiye ediyorum.,5,FALSE,nazlikra,MUHTEŞEMM,,I strongly recommend the most spectacular YKS application I've ever seen.
623,2020-03-25 15:07:37,Gerçekten çok iyi tavsiye ederim,5,FALSE,Maral32,Harika,,I really recommend it very well
624,2020-03-24 9:58:23,"Telefonda çok vakit öldürüyorum, dikkatimi derslerime vermeliyim derken karşıma çıkan uygulama🤓 sosyal medya vs. hepsini sildim. Netflix vs. yüzüne bakmıyorum artık. Telefonumda ve tabletimde ki tek uygulama.
Soru çözümü de geldiğinde tadından yenmez. 👍",5,FALSE,A&B Horizon Music,📝,,"I kill a lot of time on the phone, I should pay my attention to my lessons. I deleted all. Netflix etc. I don't look at your face anymore. The only application on my phone and tablet.
When the question solution comes, it is inedible. 👍"
625,2020-03-23 14:28:16,"Boş vakitlerimde test çözüp tekrar yapabiliyorum emeğiniz için Teşekkürler 
Keşke Edebiyat dersi de olsaydı tadından yenmezdi :)",5,FALSE,rumeysanl,Çok faydalı,"{'id': 14380463, 'body': 'Merhaba,\n\nAYT seçtiğinizde Edebiyat dersini görebilirsiniz.', 'modified': '2020-04-01T07:05:33Z'}","I can solve the test and do it again in my spare time, thanks for your efforts
I wish there was a literary lesson, it would not be eaten from the taste :)"
626,2020-03-22 9:58:20,Yanlıl yaptığımız soruların bi açıklaması bi soru cözümü olması gerekir,5,FALSE,Oğuzhan08,Soru çözümü,"{'id': 14380490, 'body': 'Merhaba,\nPakodemy 5.0 versiyonuyla 30.000 çözüm videosunu öğrencilerin kullanımına açtık.', 'modified': '2020-04-01T07:06:11Z'}",A statement that we have made wrong should be a question of a question.
627,2020-03-21 20:50:11,Çok başarılı buldum. İmkanları çok geniş. Emeği geçenlere çok teşekkür ederiz. Ayrıca bu uygulamayı tavsiye eden Hilmi Başkana da teşekkür ederiz.,5,FALSE,Ççççççööööözzxzzz,Gayet güzel.,,I found it very successful. The possibilities are very wide. Thank you very much to those who contributed. We would also like to thank Hilmi President who recommended this application.
628,2020-03-20 17:15:59,Öğretmen takip programı eklenebilir. Öğrencilerimizi burdan takip edeceğimiz bir program olsa kurum olarak(öök) çok mutlu olurduk,5,FALSE,Erdanb,Tebrikler,"{'id': 14380533, 'body': 'Merhaba,\n\nÖğrencilerinizden herhangi bir dersin ekran görüntüsünü paylaşmasını isteyebilirsiniz.\nSeviyesini, kaç soru çözdüğünü, doğru yanlış oranını görebilirsiniz.', 'modified': '2020-04-01T07:07:29Z'}","The teacher tracking program can be added. If it was a program we would follow our students here, we would be very happy as an institution (ÖÖK)."
629,2020-03-20 10:15:26,"Çok yararlı bir uygulama olduğunu düşünüyorum. Otobüste, evde, gezide veya herhangi bir yerde sıkıldığınızda vaktinizi iyi değerlendirmek isteyenler için bir uygulama. Buradan Üsküdar Belediyesi’ne de  teşekkür etmek istiyorum.",5,FALSE,Soru Avcısı,Çok Faydalı Bir Uygulama,,"I think it is a very useful application. An application for those who want to evaluate your time well when you get bored on the bus, at home, on a trip or anywhere. I would like to thank Üsküdar Municipality here."
630,2020-03-20 12:13:50,Ama soruların kısa çözümü olmalı. Teşekkürler.,4,FALSE,oguzali,Harika,"{'id': 14380554, 'body': 'Merhaba,\nPakodemy 5.0 versiyonuyla 30.000 çözüm videosunu öğrencilerin kullanımına açtık.', 'modified': '2020-04-01T07:07:54Z'}",But the questions should be a short solution. Thanks.
631,2020-03-19 10:50:38,Soru çözümü lütfen,5,FALSE,Esonilkop,Güzel,"{'id': 14380608, 'body': 'Merhaba,\nPakodemy 5.0 versiyonuyla 30.000 çözüm videosunu öğrencilerin kullanımına açtık.', 'modified': '2020-04-01T07:09:09Z'}",Question Solution Please
632,2020-03-15 13:00:19,yıllardır nasıl böyle bi uygulama yapılamamış anlamıyorum. ellerinize sağlık. artık derli toplu çalışabiliyoruz.,5,FALSE,y balci,bu zamana kadar nerdeydiniz,,I do not understand how such an application has not been made for years. Health in your hands. Now we can work tidy.
633,2020-03-13 13:26:25,Gördüğüm en kaliteli yks applerinden mutlaka indirin,5,FALSE,qsqzcs,Genel,,Download from the best quality YKS app I see
634,2020-03-09 22:05:42,Yatmadan önce yatağınızda test çözüyorsunuz yolda canınız sıkıldığında vs mükemmel tek kelimeyle mükemmel,5,FALSE,Musakej,Mükemmel,,"You solve the test on your bed before going to bed, vs when you get bored, etc. perfectly perfect"
635,2020-03-09 18:03:13,Uygulama içerisinde yanlış yaptığımız ya da boş bıraktığımız soruların çözümleri ve soruyu büyütüp küçültme özelliği olsa çok daha muazzam bir uygulama haline gelecektir :),5,FALSE,İssyeeağğn,Harika fakat,"{'id': 14380623, 'body': 'Merhaba,\r\nPakodemy 5.0 versiyonuyla 30.000 çözüm videosunu öğrencilerin kullanımına açtık.', 'modified': '2020-04-01T07:09:39Z'}",The solutions of the questions we have made wrong or left blank in the application and the ability to enlarge and reduce the question will become a much more tremendous application :)
636,2020-03-06 15:13:48,Öncelikle soruların çözülmüş halini eklemelisiniz. Daha sonra soru sınırını kaldırıp öğrenciler için faydalı olduğunuzu kanıtlamalısınız :),5,FALSE,eren6314,Uygulamanın belirli eksikleri var. Tamamlanılabilir :),"{'id': 14380664, 'body': 'Merhaba,\r\nPakodemy 5.0 versiyonuyla 30.000 çözüm videosunu öğrencilerin kullanımına açtık.\nSoru çözme sınırını da kaldırdık.\nSizlerden gelen geribildirimlere göre çalışmalarımıza devam ediyoruz.', 'modified': '2020-04-01T07:10:43Z'}","First of all, you should add the solved version of the questions. You should then remove the question limit and prove that you are useful for students :)"
637,2020-03-07 14:57:21,soru çözümleri ile daha faydalı olur,4,FALSE,1245678ayse,güzel,"{'id': 14380639, 'body': 'Merhaba,\nPakodemy 5.0 versiyonuyla 30.000 çözüm videosunu öğrencilerin kullanımına açtık.', 'modified': '2020-04-01T07:10:00Z'}",It will be more useful with question solutions
638,2020-02-27 17:53:29,Universite hazirlik surecinde merak edip indirdigim bir uygulamaydi ve benim icin cok yararli oldu.Bircok yayini birarada bulabilmek ve diledigim zamanda ulasabilmek zamanimi verimli kullanmak acisindan beni cok etkiledi ve hazirlik surecimi kolaylastirdi.Cok tesekkur ederiim🤩yenilikleri heyecanla bekliyoruum!,5,FALSE,melyilmazz,Cok yararli,"{'id': 14380672, 'body': 'Merhaba,\r\nPakodemy 5.0 versiyonuyla 30.000 çözüm videosunu öğrencilerin kullanımına açtık.', 'modified': '2020-04-01T07:10:57Z'}",It was an application that I wondered and downloaded in the university preparation process and it was very useful for me.
639,2020-02-26 18:10:17,Sinava calisirken verdigim en dogru karar bu uygulamayi indirmek oldu sanirim. Her yerde ders calismaya basladim. Tesekkurler..,5,FALSE,Angelskissinspring,Tesekkurler,,I think the most correct decision I made while working in the exam is downloading this application. I started to work everywhere. Thanks..
640,2020-02-25 21:51:29,Ücretsiz mi yani sonradan ücret istiyor mu öyle değilse efsanee 😎😎,5,FALSE,M4R3Ş4L,Ücretsiz mi,"{'id': 14380687, 'body': ""Merhaba,\n\nArtık sponsor reklamlarıyla Pakodemy'yi ücretsiz de kullanabilirsiniz."", 'modified': '2020-04-01T07:11:29Z'}","Is it free, so if he doesn't want a fee later, legendary 😎😎"
641,2020-02-25 4:40:58,"stresle ilgili sorunlara cozum ve sinava hazirlik icin yepyeni bir yontem, tesekkurler Pakodemy",5,FALSE,Selo123321,Cok faydali bir uygulama,,"A brand new method for solving and examination with stress problems, thanks Pakodemy"
642,2020-02-24 18:00:38,"Çok iyi düşünülmüş, teşekkürler güzel uygulama.",5,FALSE,nefeskesen16849582,Teşekkürler,,"Very well thought out, thanks nice application."
643,2020-02-09 22:28:33,Harika çok teşekkürler ❣️❣️,5,FALSE,Şevval Alakabak,Şevval A,"{'id': 13394872, 'body': 'Merhaba,\nYorum için çok teşekkürler. Sınavda başarılar.', 'modified': '2020-02-10T10:53:40Z'}",Great thanks a lot ❣️❣️
644,2020-02-22 11:07:02,güzel ama mesela bi testen yanlışlıkla çıktığımda kaldığım yere dönemiyorum ve görevler dışında çözdüğüm soruları ekleyemem biraz kötü olmuş,3,FALSE,bfrnı öplm,eksikler var,"{'id': 14040145, 'body': ""Merhaba,\nTakvimden yarıda kalan testlere devam edebilirsiniz.\nDerslerden dışarıdan ekle butonuyla app dışında çözdüğünüz soruları ekleyebilirsiniz.\nYKS'de başarılar."", 'modified': '2020-03-15T15:17:23Z'}","It's nice, but for example, I can't go to the place where I stayed when I get out of a test and I can't add the questions I solved outside the tasks."
645,2020-02-01 20:18:23,Çok güzel bir uygulama! Teşekkür ederiz😊😊,5,FALSE,cphdphc,Müthiş,"{'id': 13394934, 'body': 'Teşekkürler,\nSınavda başarılar.', 'modified': '2020-02-10T10:56:08Z'}",Very nice application! Thank you😊😊
