,date,review,rating,isEdited,title,userName,developerResponse,review-en
941,2022-04-09 0:43:40,uygulama çok iyi ve verimli fakat soruları çözen %15'lik kısım gerçekten baştan savma çözüm atıyor. Artık muhatap olmamak için beğeni atıyorum çözenlere.,5,FALSE,Güzel fakat..,yusufx07,"{'id': 29185416, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.☘', 'modified': '2022-04-15T06:07:05Z'}","The application is very good and efficient, but the 15 %part that solves the questions is really released from the beginning. I am appreciated not to be an interlocutor."
942,2022-04-06 21:23:31,Her şey çok güzel konuşanlar yalan konuşuy orlar kötü puan yalan eğitmenler de çok tatlı ve kibarlar,5,FALSE,Mükemmel,yorum cu bey,"{'id': 29185391, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2022-04-15T06:05:21Z'}","Everything is very beautiful, those who speak, lie talk, bad score, lie instructors are also very sweet and polite"
943,2022-04-08 5:09:48,Ödeme yapmama rağmen soru hakkımı 0 gösteriyor ve soru sormaya çalıştığımda beyaz bir ekran çıkıyor yaklaşık 8 gündür bu sorun çözülmedi böyle giderse ödediğim paramın iadesini isteyeceğim! Yks öğrencisi olarak çok muzdaripim,2,FALSE,Soru soramıyorum,Mgeden bence güzel,"{'id': 29185404, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-04-15T06:06:18Z'}","Although I pay for my question, it shows my right 0 and when I try to ask questions, a white screen comes out for about 8 days, this problem has not been solved if it goes like this, I will ask for the refund of my money! I am very suffered as YKS student"
944,2022-04-07 13:18:56,Bundan 2 sene öncesi aşırı derecede memnundum şimdi de memnunum ama 2 sene öncesi öğretmenler müthişdi yanlış işaretlediğim şıkların bile doğrusunu anlatıyolardı şimdi ne yazık ki böyle değil öğretmenlerin %80 i soruyu çözeyim de hemen atayım şeklinde.Eskiden kesinlikle alın derdim çevremdekilere ama artık bunu demiyorum,3,FALSE,Soruların cevapları çok kötü,hnd_a,"{'id': 29185396, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize geribildirim@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-04-15T06:05:42Z'}","2 years ago I was extremely satisfied now, but I was satisfied with the two years ago, the teachers were terrific to the truth, even unfortunately they are not like that, unfortunately not like this, 80 %of the teachers will solve the question immediately."
945,2022-04-05 12:23:53,Çok memnunum 3 sn de cevap alıyorum mükemmel bir uygulama :)),5,FALSE,Dershaneyi evinize getiriyor,clkfkd,"{'id': 29036032, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2022-04-07T19:57:44Z'}","I am very pleased, I get an answer at 3 sec a perfect application :))"
946,2022-04-06 11:11:48,Yeni güncelleme geldi umarım canlı görüşmeden çıkış olur düzeltmişlerdir artık diyodum ama yine yok bir an önce düzeltilmesi lazım,1,FALSE,Canlı görüşmeden çıkış olmalı !!!!,Ayça.120,"{'id': 29036046, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-04-07T19:58:29Z'}","The new update has arrived, I hope the exit will be out of the live conversation."
947,2022-04-06 7:32:43,"Uygulama çok güzel fakat düzeltilmesi gereken bir yer var. Hocalarla canlı sohbette iken geri çıkıp ana sayfaya dönülmüyor oysaki önceden böyle değildi hocalar sorulara tekrar bakarken biz diğer sorularımızın çözümlerine bakabiliyorduk. Tekrardan düzeltilmesini istiyorum.
Yararlı bulanlar beğenirse daha çok dikkate alınabilir😊👍🏼",4,FALSE,DÜZELTME YAPILSIN,birtürkullanıcı,"{'id': 29036043, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-04-07T19:58:18Z'}","The application is very nice but there is a place to be corrected. While he was in a live conversation with the teachers, he was not going back to the home page, but it wasn't like that before the teachers were looking at the questions again. I want it to be corrected again.
If those who find useful, they can be taken into consideration more 😊👍🏼"
948,2022-04-05 20:02:42,"egitmenler bastan savma cevaplar atiyor, duzgun bi cevap icin ayni soruyu 5 kez atiyorum ve 19.20 de gonderdigim soruya hala cevap gelmedi su an saat 21.29 almayin paraniza yazik. 
guncelleme:
saat 17’de attigim sorular hala gelmedi ve saat su an 23.00!!!!",1,FALSE,cok ilgisizler,sifirdort,"{'id': 29036037, 'body': 'Değerli öğrencimiz, sorunun çözümünde eksik veya yanlış bir kısım olursa eğitmenimizden ek açıklama talep edebiliyorsun. Bu konuda sorun yaşaman durumunda da bize her zaman Destek üzerinden yazabilirsin.🙏🏻', 'modified': '2022-04-07T19:58:01Z'}","Educators are taking answers from the beginning, I take the same question 5 times for the answer to the answer and 19.20 I still sent the question I still have not come to the question of the water moment 21.29 hours do not take the money.
update:
The questions I threw at 17 o'clock still haven't arrived and the clock is now 23.00 !!!!"
949,2022-04-04 11:29:53,"Merhabalar! Ben bu uygulamanın premium sürümünü aldım ve aşırı memnunum. Öğretmenler çok iyi bir şekilde sizinle ilgileniyor, çok güzel soruları cevaplıyor  Ve ayrıca 15 dakika bile sürmeden -Ki 15 dakika demiş daha kısa bir sürede cevaplıyor- sorularınızı cevaplıyorlar ve açık bir şekilde sizinle birlikte paylaşıyorlar öğretmenlerle yazışma var ve anlamanız yerinde soruyorsunuz bazı arkadaşlar demişki öğretmenler çok fazla kaba davranıyor aslında öyle bile değil. Kısa bir örnek vereyim size. Bugün ben yanlışlıkla beğenmeme tuşuna bastım ve özür diledim yani gayet açık bir şekilde önemli değil soruyu anladıysan benim için bir sıkıntı yok gibilerinden cevap verdi ki bu da ister istemez mutlu ediyor insanı. Sadece deneme sürümünde başlangıçta üç soru veriyor ondan sonrasında da kimi cihazlarda 1 saat içinde . Bazıları ise bir gün içinde yeniden soru verme hakkı veriyor bir tek o şansı kötü ama zaten adı üstünde bu bir deneme sürümü. Bence bu paketlerden birini almalısınız 50 liralık olanları da var 60 liralık 120 liralık olanları da var -Ben indirimli bir paketini almıştım-yani sizin bütçenize göre aynı bir etüt düzeyinde sizlere eğitim veriyor konu anlatımları da var hocalara soruları sorabiliyorsunuz tekrar tekrar söyledim kusuruma bakmayın haha haha haha neyse çok fazla uzattım lafı kendinize çok çok iyi bakın!😊😊",5,FALSE,Parasını hak eden bir uygulama,Duru Fırat❤️,"{'id': 29036019, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2022-04-07T19:57:06Z'}","Hello! I got the premium version of this application and I am extremely satisfied. Teachers are interested in you very well, they answer very good questions, and they also answer in a shorter time without even lasting 15 minutes - 15 minutes - they answer your questions in a shorter time and they openly share with you. It's too rough, it's not even that. Let me give you a brief example. Today, I pressed the button not to like it accidentally and apologized so it is not very important if you understood the question if you understand the question, there is no problem for me, which also makes people happy. Only the test version initially gives three questions and then in some devices within 1 hour. Some of them give the right to give questions again in a day, only that chance is bad, but already on the name of this trial version. I think you should get one of these packages 50 pounds of the 60 pounds of 120 pounds of the ones -I have taken a discounted package -that is, according to your budget, according to your budget, you can ask you the questions at the same level of study. Anyway, I extended too much, take care of yourself very well! 😊😊"
950,2022-04-05 7:06:03,Bu kadar paragöz olmanın anlamı yok her attığım soruların 1/10 tanesinde ancak düzgün açıklama var ama hepsinde “5 yıldız lütfen” yazılıyor. Ek açıklama talep ediyorum 28 saat geçti hala geri dönüş yok. Boşuna para vermeyin,1,FALSE,EĞİTMENLER,Berkay1626,"{'id': 29036025, 'body': 'Merhaba, sorularınızın en hızlı şekilde cevaplanması adına elimizden geleni yapıyoruz.🙏🏻 30 dakika içinde yanıt alamadığın sorun olursa soru hakkını hesabına otomatik olarak iade ediyoruz. Yardımcı olabileceğimiz her konu için bize Destek üzerinden ulaşabilirsin, yardımcı olmak adına buradayız.🌺', 'modified': '2022-04-07T19:57:30Z'}","There is no point in being such a stingy, but 1/10 of every questions I have thrown, but there is a proper explanation, but all of them are written “5 Stars please”. I request additional explanation 28 hours have passed still no return. Do not give money in vain"
951,2022-04-04 16:12:40,"Arkadaşlar selam ben eğitmenim, anladığım kadarıyla bana özel oluşturulan bu kodla 20₺ veriliyormuş. Kullanmak isterseniz sevinirim, başarılar ✨
MELYIG642T",4,FALSE,Kod,neden bizi sömürüyorsunuz,,"Friends, I am an instructor, as far as I understand it is given to me with 20₺ with this code created special to me. I would be glad if you want to use it, success ✨
Melyıg642t"
952,2022-04-03 17:38:48,Bence gayet güzel bir uygulama.Hocalara sormayı unuttuğum soruları kunduzudaki eğitmenlere soruyorum👍👍👍,5,FALSE,Güzel,turnaebrar,"{'id': 29035950, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼\n', 'modified': '2022-04-07T19:53:44Z'}",I think it is a very good application.
953,2022-04-03 9:35:51,Gayet güzel bir uygulama,5,FALSE,.,kübbrr,"{'id': 29035887, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2022-04-07T19:46:27Z'}",A very nice application
954,2022-04-02 11:24:08,Gerçekten çok güzel kullanırken aşırı verim alıyorum 💜,5,FALSE,Mükemmel 🔥,Cemre Yaldız,"{'id': 29035871, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.☘', 'modified': '2022-04-07T19:44:08Z'}",I really get excessive efficiency while using it very well 💜
955,2022-04-02 13:21:37,Benim olmayan sorunun çözümleri geliyor aşırı alakasızlar asla önermem para tuzağı,1,FALSE,BERBAT,sernakcm,"{'id': 29035881, 'body': 'Değerli öğrencimiz, sorunun çözümünde eksik veya yanlış bir kısım olursa eğitmenimizden ek açıklama talep edebiliyorsun. Bu konuda sorun yaşaman durumunda da bize her zaman Destek üzerinden yazabilirsin.🙏🏻', 'modified': '2022-04-07T19:45:55Z'}","The solutions of the problem that is not mine are coming extremely irrelevant, I never recommend money trap"
956,2022-04-02 13:19:31,"Yani sorulara yorum ekliyorum yanlış anlıyorlar ve sorularımı cevaplamıyorlar yani beni raporluyorlar

Ayrıca bir yerden sonra soru hakkın bitiyor ve soru sormak için yapılmış şeyleri yapıncada indirim gelmiyor bu nasıl bir uygulama",1,FALSE,Çok kötü,clouds☁️✨🧸🛍,"{'id': 29035874, 'body': 'Değerli öğrencimiz, sorunun çözümünde eksik veya yanlış bir kısım olursa eğitmenimizden ek açıklama talep edebiliyorsun. Bu konuda sorun yaşaman durumunda da bize her zaman Destek üzerinden yazabilirsin.🙏🏻', 'modified': '2022-04-07T19:44:25Z'}","So I add a comment to the questions, they misunderstand and they don't answer my questions, so they report me

In addition, after a place, your question ends and does not come to a discount when you do things done to ask questions."
957,2022-04-01 18:00:07,çok güzel öneririm sınav sürecinde yardımcı bir dost bu uygulama 🥰,5,FALSE,Süper,bokumma,"{'id': 29035850, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2022-04-07T19:42:14Z'}","I recommend it very well, this is a friend in the exam process this application 🥰"
958,2022-04-01 23:57:44,bazen anında cevap geliyorken kimi zaman saatlerce gelmiyor veya az önce olduğu gibi gayet net okunan bir soruyu düşük kalite diye raporluyolar ya da benzer bir soru atmaya çalışıyorum benim sorum değilde benzerini çözüp atıyolar yani anlamıyorum hem de yine benzer bir soruyu üst üste atınca aynı sorunun çözümğ bekleniyor diyor??? aynı soru değil ama .d klasik bir soru atıyorum yapamadığım tamamen kendi kitabıma ait gecenin 12sinde atıyorum sınav sorusu diye raporlanıyolar sorumu çözemiyorum bir tık ilgilenirseniz sevinirim,2,FALSE,garip,vivalavidaaaa,"{'id': 29035865, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize geribildirim@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2022-04-07T19:43:15Z'}","Sometimes when the answer is coming instantly, sometimes does not come for hours or as it is just before a question that is read very clearly as low quality or I'm trying to throw a similar question, not my question, I do not understand that I do not understand that the same problem is expected to solve the same problem. says??? It is not the same question but .d I'm throwing a classic question, I can't do it completely on the 12th of my own book."
959,2022-04-01 19:08:16,"Merhaba son güncellemeyle uygulama artık canlı görüşme esnasında görüşmeden çıkmama izin vermiyor. Bazı eğitmenler çok uzun zaman sonra cevap veriyor, bu sırada başka soru soramıyorum. Eski özelliğin geri gelmesini istiyorum.",3,FALSE,güncelleme,jckcnkfm,"{'id': 29035860, 'body': 'Merhaba, yaşadığın aksaklığı daha iyi anlayabilmemiz ve yardımcı olabilmemiz için bize geribildirim@kunduz.com adresi üzerinden ulaşabilir misin?🙏🏻', 'modified': '2022-04-07T19:42:59Z'}","Hello with the latest update, the application no longer allows me to leave the interview during the live interview. Some trainers respond after a long time, so I can't ask any other questions. I want the old feature to come back."
